log_file,experiment,setting,algorithm,is_rerun,mode,task,optimizer,p,hidden_width,alpha,seed,num_clients,local_epochs,fraction_train,partition,dirichlet_alpha,proximal_mu,server_lr,tau,weight_decay,t_grok,t_50,final_acc,grokked,censored,history_path
exp3a_a0.30_dir0.5.log,exp3a,,,False,federated,addition,gd,97,256,0.3,456,10,5,1.0,dirichlet,0.5,,,,,13790.0,11810.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K10_le5_ft1.0_dirichlet_dir0.5_s456.json
exp3a_a0.30_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.3,42,10,5,1.0,dirichlet,1.0,,,,,12855.0,10835.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K10_le5_ft1.0_dirichlet_dir1.0_s42.json
exp3a_a0.30_dir1000.0.log,exp3a,,,False,federated,addition,gd,97,256,0.3,42,10,5,1.0,dirichlet,1000.0,,,,,12790.0,10785.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K10_le5_ft1.0_dirichlet_dir1000.0_s42.json
exp3a_a0.30_dir1000.0.log,exp3a,,,False,federated,addition,gd,97,256,0.3,123,10,5,1.0,dirichlet,1000.0,,,,,12835.0,10740.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K10_le5_ft1.0_dirichlet_dir1000.0_s123.json
exp3a_a0.30_dir1000.0.log,exp3a,,,False,federated,addition,gd,97,256,0.3,456,10,5,1.0,dirichlet,1000.0,,,,,13590.0,11685.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K10_le5_ft1.0_dirichlet_dir1000.0_s456.json
exp3a_a0.35_dir0.01.log,exp3a,,,False,federated,addition,gd,97,256,0.35,42,10,5,1.0,dirichlet,0.01,,,,,10960.0,9340.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_dirichlet_dir0.01_s42.json
exp3a_a0.35_dir0.01.log,exp3a,,,False,federated,addition,gd,97,256,0.35,123,10,5,1.0,dirichlet,0.01,,,,,10655.0,9015.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_dirichlet_dir0.01_s123.json
exp3a_a0.35_dir0.01.log,exp3a,,,False,federated,addition,gd,97,256,0.35,456,10,5,1.0,dirichlet,0.01,,,,,10210.0,8940.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_dirichlet_dir0.01_s456.json
exp3a_a0.35_dir0.1.log,exp3a,,,False,federated,addition,gd,97,256,0.35,42,10,5,1.0,dirichlet,0.1,,,,,10410.0,8990.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_dirichlet_dir0.1_s42.json
exp3a_a0.35_dir0.1.log,exp3a,,,False,federated,addition,gd,97,256,0.35,123,10,5,1.0,dirichlet,0.1,,,,,10155.0,8725.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_dirichlet_dir0.1_s123.json
exp3a_a0.35_dir0.1.log,exp3a,,,False,federated,addition,gd,97,256,0.35,456,10,5,1.0,dirichlet,0.1,,,,,9935.0,8745.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_dirichlet_dir0.1_s456.json
exp3a_a0.35_dir0.5.log,exp3a,,,False,federated,addition,gd,97,256,0.35,42,10,5,1.0,dirichlet,0.5,,,,,10160.0,8825.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_dirichlet_dir0.5_s42.json
exp3a_a0.35_dir0.5.log,exp3a,,,False,federated,addition,gd,97,256,0.35,123,10,5,1.0,dirichlet,0.5,,,,,10055.0,8600.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_dirichlet_dir0.5_s123.json
exp3a_a0.35_dir0.5.log,exp3a,,,False,federated,addition,gd,97,256,0.35,456,10,5,1.0,dirichlet,0.5,,,,,9765.0,8630.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_dirichlet_dir0.5_s456.json
exp3a_a0.35_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.35,42,10,5,1.0,dirichlet,1.0,,,,,10135.0,8815.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_dirichlet_dir1.0_s42.json
exp3a_a0.35_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.35,123,10,5,1.0,dirichlet,1.0,,,,,10000.0,8555.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_dirichlet_dir1.0_s123.json
exp3a_a0.35_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.35,456,10,5,1.0,dirichlet,1.0,,,,,9755.0,8620.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_dirichlet_dir1.0_s456.json
exp3a_a0.35_dir10.0.log,exp3a,,,False,federated,addition,gd,97,256,0.35,42,10,5,1.0,dirichlet,10.0,,,,,10120.0,8775.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_dirichlet_dir10.0_s42.json
exp3a_a0.35_dir10.0.log,exp3a,,,False,federated,addition,gd,97,256,0.35,123,10,5,1.0,dirichlet,10.0,,,,,9985.0,8560.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_dirichlet_dir10.0_s123.json
exp3a_a0.35_dir10.0.log,exp3a,,,False,federated,addition,gd,97,256,0.35,456,10,5,1.0,dirichlet,10.0,,,,,9720.0,8600.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_dirichlet_dir10.0_s456.json
exp3a_a0.35_dir1000.0.log,exp3a,,,False,federated,addition,gd,97,256,0.35,42,10,5,1.0,dirichlet,1000.0,,,,,10100.0,8770.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_dirichlet_dir1000.0_s42.json
exp3a_a0.35_dir1000.0.log,exp3a,,,False,federated,addition,gd,97,256,0.35,123,10,5,1.0,dirichlet,1000.0,,,,,9980.0,8560.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_dirichlet_dir1000.0_s123.json
exp3a_a0.35_dir1000.0.log,exp3a,,,False,federated,addition,gd,97,256,0.35,456,10,5,1.0,dirichlet,1000.0,,,,,9720.0,8605.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_dirichlet_dir1000.0_s456.json
exp3a_a0.3_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.3,42,10,5,1.0,dirichlet,1.0,,,,,12855.0,10835.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K10_le5_ft1.0_dirichlet_dir1.0_s42.json
exp3a_a0.3_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.3,123,10,5,1.0,dirichlet,1.0,,,,,12935.0,10785.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K10_le5_ft1.0_dirichlet_dir1.0_s123.json
exp3a_a0.3_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.3,456,10,5,1.0,dirichlet,1.0,,,,,13780.0,11845.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K10_le5_ft1.0_dirichlet_dir1.0_s456.json
exp3a_a0.3_dir10.0.log,exp3a,,,False,federated,addition,gd,97,256,0.3,42,10,5,1.0,dirichlet,10.0,,,,,12805.0,10795.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K10_le5_ft1.0_dirichlet_dir10.0_s42.json
exp3a_a0.3_dir10.0.log,exp3a,,,False,federated,addition,gd,97,256,0.3,123,10,5,1.0,dirichlet,10.0,,,,,12865.0,10740.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K10_le5_ft1.0_dirichlet_dir10.0_s123.json
exp3a_a0.3_dir10.0.log,exp3a,,,False,federated,addition,gd,97,256,0.3,456,10,5,1.0,dirichlet,10.0,,,,,13590.0,11670.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K10_le5_ft1.0_dirichlet_dir10.0_s456.json
exp3a_a0.5_dir0.01.log,exp3a,,,False,federated,addition,gd,97,256,0.5,42,10,5,1.0,dirichlet,0.01,,,,,7680.0,6820.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir0.01_s42.json
exp3a_a0.5_dir0.01.log,exp3a,,,False,federated,addition,gd,97,256,0.5,123,10,5,1.0,dirichlet,0.01,,,,,7675.0,6785.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir0.01_s123.json
exp3a_a0.5_dir0.01.log,exp3a,,,False,federated,addition,gd,97,256,0.5,456,10,5,1.0,dirichlet,0.01,,,,,7860.0,6985.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir0.01_s456.json
exp3a_a0.5_dir0.1.log,exp3a,,,False,federated,addition,gd,97,256,0.5,42,10,5,1.0,dirichlet,0.1,,,,,7620.0,6805.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir0.1_s42.json
exp3a_a0.5_dir0.1.log,exp3a,,,False,federated,addition,gd,97,256,0.5,123,10,5,1.0,dirichlet,0.1,,,,,7595.0,6775.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir0.1_s123.json
exp3a_a0.5_dir0.1.log,exp3a,,,False,federated,addition,gd,97,256,0.5,456,10,5,1.0,dirichlet,0.1,,,,,7825.0,6965.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir0.1_s456.json
exp3a_a0.5_dir0.5.log,exp3a,,,False,federated,addition,gd,97,256,0.5,42,10,5,1.0,dirichlet,0.5,,,,,7570.0,6775.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir0.5_s42.json
exp3a_a0.5_dir0.5.log,exp3a,,,False,federated,addition,gd,97,256,0.5,123,10,5,1.0,dirichlet,0.5,,,,,7570.0,6775.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir0.5_s123.json
exp3a_a0.5_dir0.5.log,exp3a,,,False,federated,addition,gd,97,256,0.5,456,10,5,1.0,dirichlet,0.5,,,,,7775.0,6955.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir0.5_s456.json
exp3a_a0.5_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.5,42,10,5,1.0,dirichlet,1.0,,,,,7565.0,6775.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir1.0_s42.json
exp3a_a0.5_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.5,123,10,5,1.0,dirichlet,1.0,,,,,7580.0,6780.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir1.0_s123.json
exp3a_a0.5_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.5,456,10,5,1.0,dirichlet,1.0,,,,,7780.0,6955.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir1.0_s456.json
exp3a_a0.5_dir10.0.log,exp3a,,,False,federated,addition,gd,97,256,0.5,42,10,5,1.0,dirichlet,10.0,,,,,7575.0,6775.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir10.0_s42.json
exp3a_a0.5_dir10.0.log,exp3a,,,False,federated,addition,gd,97,256,0.5,123,10,5,1.0,dirichlet,10.0,,,,,7585.0,6780.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir10.0_s123.json
exp3a_a0.5_dir10.0.log,exp3a,,,False,federated,addition,gd,97,256,0.5,456,10,5,1.0,dirichlet,10.0,,,,,7775.0,6955.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir10.0_s456.json
exp3a_a0.5_dir1000.0.log,exp3a,,,False,federated,addition,gd,97,256,0.5,42,10,5,1.0,dirichlet,1000.0,,,,,7565.0,6775.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir1000.0_s42.json
exp3a_a0.5_dir1000.0.log,exp3a,,,False,federated,addition,gd,97,256,0.5,123,10,5,1.0,dirichlet,1000.0,,,,,7580.0,6785.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir1000.0_s123.json
exp3a_a0.5_dir1000.0.log,exp3a,,,False,federated,addition,gd,97,256,0.5,456,10,5,1.0,dirichlet,1000.0,,,,,7780.0,6960.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir1000.0_s456.json
exp3a_kval_a0.25_dir0.1.log,exp3a,,,False,federated,addition,gd,97,256,0.25,42,20,5,1.0,dirichlet,0.1,,,,,30915.0,23880.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.25_K20_le5_ft1.0_dirichlet_dir0.1_s42.json
exp3a_kval_a0.25_dir0.1.log,exp3a,,,False,federated,addition,gd,97,256,0.25,123,20,5,1.0,dirichlet,0.1,,,,,34245.0,26870.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.25_K20_le5_ft1.0_dirichlet_dir0.1_s123.json
exp3a_kval_a0.25_dir0.1.log,exp3a,,,False,federated,addition,gd,97,256,0.25,456,20,5,1.0,dirichlet,0.1,,,,,39770.0,30840.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.25_K20_le5_ft1.0_dirichlet_dir0.1_s456.json
exp3a_kval_a0.25_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.25,42,20,5,1.0,dirichlet,1.0,,,,,28005.0,22725.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.25_K20_le5_ft1.0_dirichlet_dir1.0_s42.json
exp3a_kval_a0.25_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.25,123,20,5,1.0,dirichlet,1.0,,,,,29880.0,23505.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.25_K20_le5_ft1.0_dirichlet_dir1.0_s123.json
exp3a_kval_a0.25_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.25,456,20,5,1.0,dirichlet,1.0,,,,,32220.0,24550.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.25_K20_le5_ft1.0_dirichlet_dir1.0_s456.json
exp3a_kval_a0.25_dir1000.0.log,exp3a,,,False,federated,addition,gd,97,256,0.25,42,20,5,1.0,dirichlet,1000.0,,,,,26470.0,21710.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.25_K20_le5_ft1.0_dirichlet_dir1000.0_s42.json
exp3a_kval_a0.25_dir1000.0.log,exp3a,,,False,federated,addition,gd,97,256,0.25,123,20,5,1.0,dirichlet,1000.0,,,,,28770.0,23005.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.25_K20_le5_ft1.0_dirichlet_dir1000.0_s123.json
exp3a_kval_a0.25_dir1000.0.log,exp3a,,,False,federated,addition,gd,97,256,0.25,456,20,5,1.0,dirichlet,1000.0,,,,,31655.0,24265.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.25_K20_le5_ft1.0_dirichlet_dir1000.0_s456.json
exp3a_kval_a0.3_dir0.1.log,exp3a,,,False,federated,addition,gd,97,256,0.3,42,20,5,1.0,dirichlet,0.1,,,,,13975.0,11750.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K20_le5_ft1.0_dirichlet_dir0.1_s42.json
exp3a_kval_a0.3_dir0.1.log,exp3a,,,False,federated,addition,gd,97,256,0.3,123,20,5,1.0,dirichlet,0.1,,,,,13845.0,11615.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K20_le5_ft1.0_dirichlet_dir0.1_s123.json
exp3a_kval_a0.3_dir0.1.log,exp3a,,,False,federated,addition,gd,97,256,0.3,456,20,5,1.0,dirichlet,0.1,,,,,14940.0,12675.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K20_le5_ft1.0_dirichlet_dir0.1_s456.json
exp3a_kval_a0.3_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.3,42,20,5,1.0,dirichlet,1.0,,,,,13190.0,11120.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K20_le5_ft1.0_dirichlet_dir1.0_s42.json
exp3a_kval_a0.3_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.3,123,20,5,1.0,dirichlet,1.0,,,,,13305.0,11100.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K20_le5_ft1.0_dirichlet_dir1.0_s123.json
exp3a_kval_a0.3_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.3,456,20,5,1.0,dirichlet,1.0,,,,,14145.0,12040.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K20_le5_ft1.0_dirichlet_dir1.0_s456.json
exp3a_kval_a0.3_dir1000.0.log,exp3a,,,False,federated,addition,gd,97,256,0.3,42,20,5,1.0,dirichlet,1000.0,,,,,13095.0,11030.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K20_le5_ft1.0_dirichlet_dir1000.0_s42.json
exp3a_kval_a0.3_dir1000.0.log,exp3a,,,False,federated,addition,gd,97,256,0.3,123,20,5,1.0,dirichlet,1000.0,,,,,13225.0,11005.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K20_le5_ft1.0_dirichlet_dir1000.0_s123.json
exp3a_kval_a0.3_dir1000.0.log,exp3a,,,False,federated,addition,gd,97,256,0.3,456,20,5,1.0,dirichlet,1000.0,,,,,13960.0,11995.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.3_K20_le5_ft1.0_dirichlet_dir1000.0_s456.json
exp3a_kval_a0.5_dir0.1.log,exp3a,,,False,federated,addition,gd,97,256,0.5,42,20,5,1.0,dirichlet,0.1,,,,,7720.0,6865.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K20_le5_ft1.0_dirichlet_dir0.1_s42.json
exp3a_kval_a0.5_dir0.1.log,exp3a,,,False,federated,addition,gd,97,256,0.5,123,20,5,1.0,dirichlet,0.1,,,,,7650.0,6815.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K20_le5_ft1.0_dirichlet_dir0.1_s123.json
exp3a_kval_a0.5_dir0.1.log,exp3a,,,False,federated,addition,gd,97,256,0.5,456,20,5,1.0,dirichlet,0.1,,,,,7905.0,7005.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K20_le5_ft1.0_dirichlet_dir0.1_s456.json
exp3a_kval_a0.5_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.5,42,20,5,1.0,dirichlet,1.0,,,,,7595.0,6785.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K20_le5_ft1.0_dirichlet_dir1.0_s42.json
exp3a_kval_a0.5_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.5,123,20,5,1.0,dirichlet,1.0,,,,,7600.0,6790.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K20_le5_ft1.0_dirichlet_dir1.0_s123.json
exp3a_kval_a0.5_dir1.0.log,exp3a,,,False,federated,addition,gd,97,256,0.5,456,20,5,1.0,dirichlet,1.0,,,,,7810.0,6970.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K20_le5_ft1.0_dirichlet_dir1.0_s456.json
exp3a_kval_a0.5_dir1000.0.log,exp3a,,,False,federated,addition,gd,97,256,0.5,42,20,5,1.0,dirichlet,1000.0,,,,,7585.0,6790.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K20_le5_ft1.0_dirichlet_dir1000.0_s42.json
exp3a_kval_a0.5_dir1000.0.log,exp3a,,,False,federated,addition,gd,97,256,0.5,123,20,5,1.0,dirichlet,1000.0,,,,,7590.0,6795.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K20_le5_ft1.0_dirichlet_dir1000.0_s123.json
exp3a_kval_a0.5_dir1000.0.log,exp3a,,,False,federated,addition,gd,97,256,0.5,456,20,5,1.0,dirichlet,1000.0,,,,,7795.0,6970.0,100.0,True,False,results/exp3_heterogeneity/exp3a/history_fed_addition_gd_p97_N256_a0.5_K20_le5_ft1.0_dirichlet_dir1000.0_s456.json
exp3b_a0.25_operand.log,exp3b,,,False,federated,addition,gd,97,256,0.25,42,10,5,1.0,operand,,,,,,23920.0,19440.0,100.0,True,False,results/exp3_heterogeneity/exp3b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft1.0_operand_s42.json
exp3b_a0.25_operand.log,exp3b,,,False,federated,addition,gd,97,256,0.25,123,10,5,1.0,operand,,,,,,25735.0,20710.0,100.0,True,False,results/exp3_heterogeneity/exp3b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft1.0_operand_s123.json
exp3b_a0.25_operand.log,exp3b,,,False,federated,addition,gd,97,256,0.25,456,10,5,1.0,operand,,,,,,27700.0,21665.0,100.0,True,False,results/exp3_heterogeneity/exp3b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft1.0_operand_s456.json
exp3b_a0.25_target.log,exp3b,,,False,federated,addition,gd,97,256,0.25,42,10,5,1.0,target,,,,,,28415.0,22390.0,100.0,True,False,results/exp3_heterogeneity/exp3b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft1.0_target_s42.json
exp3b_a0.25_target.log,exp3b,,,False,federated,addition,gd,97,256,0.25,123,10,5,1.0,target,,,,,,32115.0,25080.0,100.0,True,False,results/exp3_heterogeneity/exp3b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft1.0_target_s123.json
exp3b_a0.25_target.log,exp3b,,,False,federated,addition,gd,97,256,0.25,456,10,5,1.0,target,,,,,,28820.0,23360.0,100.0,True,False,results/exp3_heterogeneity/exp3b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft1.0_target_s456.json
exp3b_a0.2_operand.log,exp3b,,,False,federated,addition,gd,97,256,0.2,42,10,5,1.0,operand,,,,,,inf,inf,1.3,False,True,results/exp3_heterogeneity/exp3b/history_fed_addition_gd_p97_N256_a0.2_K10_le5_ft1.0_operand_s42.json
exp3b_a0.2_operand.log,exp3b,,,False,federated,addition,gd,97,256,0.2,123,10,5,1.0,operand,,,,,,inf,inf,2.0,False,True,results/exp3_heterogeneity/exp3b/history_fed_addition_gd_p97_N256_a0.2_K10_le5_ft1.0_operand_s123.json
exp3b_a0.2_operand.log,exp3b,,,False,federated,addition,gd,97,256,0.2,456,10,5,1.0,operand,,,,,,inf,inf,1.3,False,True,results/exp3_heterogeneity/exp3b/history_fed_addition_gd_p97_N256_a0.2_K10_le5_ft1.0_operand_s456.json
exp3b_a0.2_target.log,exp3b,,,False,federated,addition,gd,97,256,0.2,42,10,5,1.0,target,,,,,,inf,inf,1.0,False,True,results/exp3_heterogeneity/exp3b/history_fed_addition_gd_p97_N256_a0.2_K10_le5_ft1.0_target_s42.json
exp3b_a0.2_target.log,exp3b,,,False,federated,addition,gd,97,256,0.2,123,10,5,1.0,target,,,,,,inf,inf,1.3,False,True,results/exp3_heterogeneity/exp3b/history_fed_addition_gd_p97_N256_a0.2_K10_le5_ft1.0_target_s123.json
exp3b_a0.2_target.log,exp3b,,,False,federated,addition,gd,97,256,0.2,456,10,5,1.0,target,,,,,,inf,inf,1.3,False,True,results/exp3_heterogeneity/exp3b/history_fed_addition_gd_p97_N256_a0.2_K10_le5_ft1.0_target_s456.json
exp3b_a0.35_operand.log,exp3b,,,False,federated,addition,gd,97,256,0.35,42,10,5,1.0,operand,,,,,,9980.0,8670.0,100.0,True,False,results/exp3_heterogeneity/exp3b/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_operand_s42.json
exp3b_a0.35_operand.log,exp3b,,,False,federated,addition,gd,97,256,0.35,123,10,5,1.0,operand,,,,,,9875.0,8465.0,100.0,True,False,results/exp3_heterogeneity/exp3b/history_fed_addition_gd_p97_N256_a0.35_K10_le5_ft1.0_operand_s123.json
